Transaction_ID,Customer_ID,Transaction_Timestamp,Amount,Merchant_Category,Payment_Method,City,State,Country,Device_Type,Customer_Type,Transaction_Status,Fraud_Flag,Risk_Score,Risk_Level,Risk_Factors,Failed_Attempts_24h,Transactions_Last_10_Min,Card_Network,Merchant_ID,Transaction_Currency,IP_Risk_Category
TXN103468,CUST7104,2026-09-17 13:44:00,20516.21,Grocery,Wallet,Jaipur,RJ,India,MacOS,New,Pending,No,9,Low,,7,2,RuPay,MID4961,INR,Unknown
TXN135211,CUST4097,2026-09-12 03:05:34,926.13,Online  Services,CREDIT CARD,Mumbai ,MH,India,Android,Regular, Declined ,Yes,86,Critical,Velocity Alert,13,1,amex ,MID5801,INR, VPN Detected
TXN125441,CUST3134,2026-09-01 16:14:00,2827.67,Fuel,Wallet,Nashik,MH,India,Windows,Regular,Approved,No,26,Low,Failed Authentication,0,1,Mastercard,MID6037,INR,VPN Detected
TXN108467,CUST1344,2026-08-14 17:43:00,441.98,Electronics,Credit Card,Ahmedabad,GJ,India, MacOS ,New,Approved,No,35,Medium,Velocity Alert; Location Mismatch,4,6,RUPAY,MID9348,INR,VPN Detected
TXN101490,CUST1473,2026-03-17 20:48:00,7163.06,Utilities,Net Banking,Pune,MH,India,Android,New,Approved,No,16,Low,Velocity Alert,11,0, Mastercard ,MID7723,inr,Trusted
TXN141245,CUST4139,2026-02-13 22:03:56,1860.5,TRAVEL, UPI ,Bangalore,KA,India,android,REGULAR, Declined ,Y,10,Medium,,8,1,amex ,MID3554,,Trusted
TXN106881,CUST5065,2026-06-18 02:48:00,557.7,Food & Dining,Credit Card,Thane,MH,India,windows,Premium,Approved,No,29,Low,Unusual Time,0,5,amex ,MID7706,INR, VPN Detected
TXN103076,CUST7135,2026-07-07 00:18:00,4486.98,Online Services,UPI,Noida,UP,India,MacOS,Premium,Blocked,Yes,49,Medium,Unusual Time,0,4,Mastercard,MID6393,INR,trusted
TXN109968,CUST2898,2026-01-14 08:29:00,4915.98,Utilities,Net Banking,Surat,GJ,India,iOS,Premium,Approved,No,8,Low,,4,6,Mastercard,MID5486,INR,trusted
TXN136613,CUST9926,2026-01-15 22:59:03,1552.6,GAMING,NAN,Kochi,KL,India, nan ,New,Approved,Y,24,High,,14,2,RuPay,MID2825,INR,Trusted
TXN124822,CUST4934,2026-02-06 15:37:00,5373.83,Clothing,Credit Card,Indore,MP,India,iOS,Premium,Approved,No,18,Low,,10,3,visa,MID9047,USD,Trusted
TXN124157,CUST9180,2026-01-07 02:03:00,3917.07,Healthcare,Wallet,Ahmedabad,GJ,India,Windows,Premium,Approved,No,24,Low,Unusual Time,8,5,RuPay,MID8942,INR,New IP
TXN101404,CUST7432,2026-06-08 12:58:00,6416.13,Clothing,Wallet,Nagpur,MH,India,Windows,Premium,Approved,No,13,Low,,2,1,RuPay,MID3185,INR,trusted
TXN129759,CUST7344,2026-07-27 13:21:00,738.54,Utilities,Wallet,Noida,UP,India,iOS,Premium,Approved,No,13,Low,,4,3,visa,MID7571,,Trusted
TXN101828,CUST3757,2026-01-30 05:23:00,4232.81,Grocery,UPI,Ahmedabad,GJ,India,Windows,Premium,Approved,No,7,Low,,10,4,RUPAY,MID9124,USD,trusted
TXN133090,CUST2251,2026-05-03 13:00:00,4661.99,Travel,Net Banking,Delhi,DL,India,MacOS,Premium,Approved,No,2,Low,,11,0,RuPay,MID9835,INR,New IP
TXN115867,CUST3066,2026-01-05 10:10:00,2602.85,Healthcare,Debit Card,,WB,India,iOS,New,Approved,No,16,Low,New Device,7,3,RUPAY,MID8428,USD,trusted
TXN128938,CUST8829,2026-06-08 10:50:00,1053.83,Fuel,UPI,Jaipur,RJ,India,Windows,New,Approved,No,1,Low,,4,0,RUPAY,MID6828,INR,trusted
TXN100838,CUST1372,2026-07-09 03:42:00,719.43,,Credit Card,Surat,GJ,India,MacOS,Regular,Approved,No,23,Low,Unusual Time,2,4,RUPAY,MID1537,INR,Unknown
TXN107689,CUST2321,2026-09-10 22:37:00,720.83,Online Services,Credit Card,Ahmedabad,GJ,India,Android,Regular,Approved,Y,10,Low,,9,2,RuPay,MID3412,INR,Trusted
TXN140875,CUST9379,2026-03-29 10:23:31,1015.39,ONLINE SERVICES,Debit  Card,Lucknow,UP,India,WINDOWS, New , Pending ,No ,38,Critical,Unusual Time,11,7,Mastercard,MID8330,INR ,NEW IP
TXN124662,CUST7562,2026-02-19 23:43:00,1486.17,Jewellery,UPI,Ahmedabad,GJ,India,Android,,Approved,No,1,Low,,0,6,RuPay,MID5255,,Blacklisted
TXN103336,CUST2998,2026-09-25 08:36:00,1089.22,Electronics,Debit Card,Lucknow,UP,India,Windows,Regular,Approved,No,13,Low,,3,3,Visa,MID1377,inr, VPN Detected
TXN119948,CUST4703,2026-02-26 03:54:00,1491.53,Clothing,UPI,Nashik,MH,India,Android,New,Approved,No,21,Low,Unusual Time,5,4,amex ,MID2496,INR,Blacklisted
TXN134385,CUST9408,2026-07-12 01:11:00,2271.12,Jewellery,UPI,Kochi,KL,India,MacOS,Premium,Approved,No,41,Medium,Unusual Time; New Device,4,4,Mastercard,MID1284,INR,Unknown
TXN131116,CUST2790,2026-03-25 10:04:00,4411.95,Electronics,Net Banking,Delhi,DL,India,Windows,Regular,Approved,No,32,Medium,,10,0,Visa,MID6536,INR, VPN Detected
TXN127522,CUST5702,2026-03-07 17:41:00,4813.29,Education,Wallet,Pune,MH,India,Android,PREMIUM,Approved,No,1,Low,,3,0,RUPAY,MID6275,INR,VPN Detected
TXN102855,CUST6842,2026-03-18 06:23:00,1527.15,Jewellery,Net Banking,Indore,MP,India,iOS,New,Blocked,Yes,43,Medium,Velocity Alert,5,4,Visa,MID5562,INR,Unknown
TXN127490,CUST8304,2026-08-12 09:32:00,1397.78,Clothing,UPI,Hyderabad,TS,India,Windows,Regular,Blocked,No,9,Low,,2,5,Mastercard,MID3226,INR ,VPN Detected
TXN106143,CUST6578,2026-06-29 20:14:00,1078.41,Jewellery,,Noida,UP,India,iOS,Regular,Approved,No,5,Low,,9,1,RuPay,MID9389,INR,trusted
TXN108275,CUST4210,2026-05-25 13:21:00,2400.56,Grocery,Credit Card,Jaipur,RJ,India,MacOS,Regular,Approved,No,5,Low,,2,1,amex ,MID7914,INR,VPN Detected
TXN127329,CUST8978,2026-09-11 15:28:00,835.21,Gaming,Net Banking,Gurugram,HR,India,Android,New,Approved,No,28,Low,Location Mismatch,7,5,Amex,MID5156,INR,Trusted
TXN121938,CUST5651,2026-07-21 22:11:00,4574.44,Online Services,UPI,Mumbai,MH,India,Windows,Regular,Approved,No,1,Low,,11,6,amex ,MID7524,INR,New IP
TXN118218,CUST9352,2026-09-03 08:15:00,1111.62,Grocery,Credit Card,Gurugram,HR,India,MacOS,Premium,Approved,No,12,Low,,1,1, Mastercard ,MID4528,INR,NEW IP
TXN140615,CUST1732,2026-04-10 19:49:51,4840.85,ELECTRONICS,Debit  Card,Kochi,KL,India, nan ,PREMIUM,blocked, yes ,11,Critical,Unusual Time; New Device,9,6,visa,MID1647,INR,New IP
TXN134995,CUST3341,2026-06-09 22:34:00,2287.07, Education ,Credit Card,Kolkata,WB,India,Android,Regular,Pending,No,13,Low,,5,5, Mastercard ,MID7757,INR,New IP
TXN135283,CUST6225,2026-05-08 09:04:00,1664.58,Utilities,Credit  Card,New Delhi,DL,India,MacOS, Premium , Blocked , yes ,45,Medium,,6,3,Mastercard,MID6327,INR,New IP
TXN101206,CUST7651,2026-02-07 05:26:00,655.02,Utilities,Net Banking,Mumbai,MH,India,Windows,Regular,Approved,No,1,Low,,8,2,amex ,MID5893,USD,VPN Detected
TXN136717,CUST9549,2026-08-14 14:00:01,3575.58,Gaming,Net Banking,Kochi,KL,India,Android, New ,Approved, yes ,82,Low,Velocity Alert,2,2,RuPay,MID2532,INR,Trusted
TXN117816,CUST1020,2026-07-26 13:16:00,4998.43,Healthcare,Wallet,Pune,MH,India,MacOS, Premium ,Approved,No,11,Low,,0,4,RUPAY,MID7128,INR,Blacklisted
TXN131446,CUST1790,2026-09-19 15:30:00,2426.28,Travel,Debit Card,Nashik,MH,India,MacOS,Premium,Approved,No,8,Low,Failed Authentication,12,3,RuPay,MID2765,INR,trusted
TXN136601,CUST9974,2026-06-06 00:02:39,1773.33,Healthcare,net banking,thane,MH,India,ios, Regular ,Blocked,YES,67,High,New Device; Velocity Alert; Location Mismatch,9,1,RuPay,MID8738,INR,VPN Detected
TXN116678,CUST1965,2026-03-10 12:38:00,1232.05,Food & Dining,Wallet,Thane,MH,India,MacOS,New,Approved,No,11,Low,,6,1,RuPay,MID2258,INR,NEW IP
TXN111705,CUST3629,2026-09-27 05:27:00,1095.31,Electronics,UPI,Kolkata,WB,India,Android,New,Approved,No,1,Low,,9,6,Mastercard,MID9801,INR, VPN Detected
TXN132348,CUST9023,2026-09-27 06:13:00,4906.21,Fuel,Debit Card,Chennai,TN,India,iOS,Premium,Approved,No,12,Low,,5,6,amex ,MID8038,INR, VPN Detected
TXN137397,CUST1763,2026-11-09 17:17:59,2801.47,gaming,credit card,Mumbai ,MH,India,MacOS,premium, Approved , yes ,11,Low,New Device; Failed Authentication,9,0,Visa,MID7139,INR,Unknown
TXN129516,CUST4752,2026-01-07 08:52:00,2712.24,Grocery,UPI,Nagpur,MH,India,Windows,New,Approved,No,7,Low,New Device,7,2,visa,MID2566,INR,Trusted
TXN142097,CUST3464,2026-03-30 10:48:06,1555.49, Gaming ,Credit Card,GURUGRAM ,HR,India,MacOS,REGULAR,APPROVED,Y,58,Low,,10,1,amex ,MID7261,INR,Trusted
TXN121813,CUST4377,2026-04-21 23:43:00,2878.21,Grocery,Wallet,Lucknow,UP,India,Android,Premium,Approved,No,3,Low,,3,3,Amex,MID2338,INR,VPN Detected
TXN139844,CUST3937,2026-09-05 17:28:22,1992.68, Utilities ,Credit Card,Gurgaon,HR,India,ios,NEW, Blocked ,Y,16,Low,New Device; Location Mismatch; Failed Authentication,4,4, Mastercard ,MID5064,INR,Blacklisted
TXN118946,CUST4528,2026-04-13 12:10:00,441.94,Online Services,Wallet,Nagpur,MH,India,Windows,Premium,Approved,No,4,Low,,9,4,amex ,MID3062,INR,Unknown
TXN114808,CUST7402,2026-05-05 15:35:00,672.94,Grocery,Credit Card,Chennai,TN,India,iOS,Premium,Approved,No,22,Low,New Device,10,6, Mastercard ,MID6627,inr,Unknown
TXN118235,CUST3079,2026-05-28 06:52:00,2621.28,Jewellery,Wallet,Delhi,DL,India,iOS,Premium,Approved,No,1,Low,,6,6,Visa,MID8983,INR,Trusted
TXN107411,CUST7800,2026-02-20 01:51:00,2582.4,Clothing,UPI,Indore,MP,India,iOS,Premium,Blocked,Yes,49,Medium,Unusual Time,5,6,RuPay,MID3773,INR,trusted
TXN111909,CUST9008,2026-04-05 01:48:00,3494.29,Jewellery,Credit Card,Surat,GJ,India,MacOS,Premium,Approved,No,23,Low,Unusual Time,12,5,amex ,MID3301,inr, VPN Detected
TXN114157,CUST1448,2026-07-04 01:15:00,1184.26,Utilities,Debit Card,Pune,MH,India,Android,Regular,Approved,No,17,Low,Unusual Time,8,5,amex ,MID2080,INR,VPN Detected
TXN120852,CUST7700,2026-08-26 06:51:00,952.72,Education,Net Banking,Pune,MH,India,Android,Regular,Approved,No,1,Low,,12,2,visa,MID2450,INR,NEW IP
TXN132519,CUST9571,2026-02-15 11:30:00,7357.26,Gaming,Wallet,Chennai,TN,India,Android,Regular,Approved,No,16,Low,New Device,10,0,visa,MID9002,,Unknown
TXN131682,CUST1209,2026-05-12 11:54:00,9118.87,Gaming,Net Banking,Noida,UP,India,iOS,Regular,Blocked,No,8,Low,,1,4,RuPay,MID2598,INR,NEW IP
TXN118987,CUST1895,2026-05-09 01:32:00,7524.72,Education,Credit Card,Noida,UP,India,Android,Premium,Approved,No,21,Low,Unusual Time,11,2,RuPay,MID7599,INR,Blacklisted
TXN129699,CUST6008,2026-07-03 06:17:00,979.15,Fuel,Debit Card,Bengaluru,KA,India,Windows,Premium,Approved,No,1,Low,,8,2,RUPAY,MID3856,INR,NEW IP
TXN115604,CUST8274,2026-03-11 04:16:00,3256.75,Grocery,UPI,Lucknow,UP,India,Android,Premium,Approved,No,5,Low,Unusual Time,1,6, Mastercard ,MID5695,INR,Blacklisted
TXN123222,CUST4140,2026-09-18 14:52:00,2815.28,Utilities,Net Banking,Nagpur,MH,India,Windows,Regular,Approved,No,3,Low,,5,2,Mastercard,MID9044,INR ,NEW IP
TXN102681,CUST6475,2026-06-08 02:42:00,4402.67,Electronics,Credit Card,Thane,MH,India,iOS,New,Approved,No,31,Medium,Unusual Time,7,4,Mastercard,MID8793,INR,trusted
TXN123283,CUST8729,2026-08-26 15:20:00,1528.9,Grocery,Debit Card,Kochi,KL,India,Android,Regular,Approved,No,13,Low,,3,6,Visa,MID6093,INR,VPN Detected
TXN136966,CUST6345,2026-09-03 05:47:45,3853.73, Grocery ,UPI,KOLKATA ,WB,India,Windows,NEW,PENDING,Yes,41,Low,,13,3,amex ,MID8674,INR,Unknown
TXN142423,CUST4020,2026-01-28 08:21:13,717.16, Travel , Credit Card ,Nagpur,MH,India,Android,NEW, Approved , yes ,5,High,,1,6,RuPay,MID7533,INR,NEW IP
TXN134775,CUST5721,2026-04-26 13:35:00,2847.81,Healthcare,UPI,Indore,MP,India,Android,Regular,Pending,No,20,Low,New Device,12,5, Mastercard ,MID7271,INR,
TXN117812,CUST4156,2026-01-10 13:02:00,178.82,Electronics,Credit Card,Noida,UP,India,iOS,Premium,Approved,No,13,Low,,12,0, Mastercard ,MID6157,,Trusted
TXN136480,CUST8919,2026-11-11 22:28:41,2353.27,Gaming,DEBIT CARD,delhi,DL,India,,Regular,blocked,Y,37,High,Unusual Time; New Device; Location Mismatch,3,6,amex ,MID8061,INR,trusted
TXN138007,CUST2626,2026-02-24 01:54:25,881.42,Education,Net Banking,GURUGRAM ,HR,India,Android,NEW,Blocked,Y,9,Medium,Velocity Alert,1,7,Visa,MID7186,INR,NEW IP
TXN140995,CUST6656,2026-08-24 15:14:58,2870.59,Food  &  Dining,wallet,Indore,MP,India,,regular, Pending , yes ,63,Medium,New Device,9,2,Visa,MID4865,INR,Unknown
TXN129519,CUST4555,2026-06-15 15:38:00,2410.46,Gaming,Debit Card,Delhi,DL,India,iOS,Regular,Approved,No,29,Low,,9,0,Visa,MID2442,INR,Trusted
TXN113853,CUST8405,2026-07-28 05:59:00,5327.83,Travel,Net Banking,Indore,MP,India,MacOS,Regular,Declined,No,1,Low,,8,2,RuPay,MID4464,INR,Blacklisted
TXN120634,CUST5138,2026-09-21 08:43:00,984.18,Education,Wallet,Mumbai,MH,India,Windows,Premium,Approved,No,14,Low,,1,3,RUPAY,MID3688,INR,trusted
TXN128081,CUST6269,2026-05-24 20:28:00,707.58,Food & Dining,UPI,Kolkata,WB,India,Android,New,Approved,No,27,Low,New Device,12,0, Mastercard ,MID8128,INR,VPN Detected
TXN134383,CUST7080,2026-09-02 11:00:00,13596.5,Jewellery,Net Banking,Hyderabad,TS,India,MacOS,Premium,Blocked,No,13,Low,,10,1, Mastercard ,MID9173,INR,VPN Detected
TXN134332,CUST7480,2026-09-14 17:53:00,8361.48,Healthcare,Debit Card,Delhi,DL,India,Windows,,Declined,No,9,Low,,0,6,amex ,MID8750,INR,NEW IP
TXN116928,CUST7776,2026-09-19 19:52:00,2298.87,Food & Dining,Net Banking,Gurugram,HR,India,Windows,New,Approved,No,19,Low,,11,1,visa,MID1680,INR,trusted
TXN121520,CUST6280,2026-08-23 07:27:00,2914.96,Fuel,Debit Card,Ahmedabad,GJ,India,Windows,Regular,Approved,No,1,Low,,4,5,Visa,MID1226,INR,trusted
TXN117640,CUST8405,2026-04-14 14:20:00,2889.67,Food & Dining,Net Banking,Nashik,MH,India,iOS,Regular,Approved,No,10,Low,Velocity Alert,4,4,RuPay,MID2266,,trusted
TXN118376,CUST6462,2026-09-03 10:12:00,5929.48,Healthcare,Debit Card,Kolkata,WB,India,iOS,Premium,Approved,No,1,Low,,10,3,Mastercard,MID9926,INR,NEW IP
TXN109169,CUST1881,2026-08-24 05:02:00,10221.48,,Wallet,Delhi,DL,India,iOS,Premium,Approved,No,16,Low,,12,4, Mastercard ,MID6743,INR,trusted
TXN140839,CUST5506,2026-11-13 19:03:49,3603.43,GROCERY,wallet, MUMBAI ,MH,India, Windows ,REGULAR, Declined ,YES,5,Medium,High Amount; Velocity Alert,9,2,RUPAY,MID3992,INR,Blacklisted
TXN121516,CUST5344,2026-07-26 01:08:00,240.74,Electronics,Wallet,Indore,MP,India,iOS,New,Approved,No,26,Low,Unusual Time,2,4,Visa,MID9871,INR, VPN Detected
TXN134097,CUST1727,2026-05-21 16:55:00,4109.35,Jewellery,Credit Card,Bengaluru,KA,India,iOS,Regular,Approved,No,7,Low,,4,6, Mastercard ,MID8042,,VPN Detected
TXN126994,CUST4398,2026-08-23 22:56:00,1594.5,Gaming,UPI, DELHI ,DL,India,Android,Regular,Blocked,No,3,Low,,0,1,Visa,MID7127,INR,trusted
TXN110953,CUST5974,2026-02-13 06:06:00,6537.37,Jewellery,Wallet,Bengaluru,KA,India,Android,Regular,Approved,No,8,Low,,8,6,amex ,MID5272,inr,trusted
TXN103249,CUST6090,2026-02-14 22:43:00,1570.2,Education,Debit Card,Delhi,DL,India,Android,New,Approved,No,7,Low,,7,5,RuPay,MID4281,INR,New IP
TXN102162,CUST6823,2026-05-17 12:19:00,6017.63,Healthcare,Net Banking,Nagpur,MH,India,MacOS,New,Approved,No,25,Low,,10,3, Mastercard ,MID1195,INR,VPN Detected
TXN124058,CUST8331,2026-06-19 10:48:00,8384.25,Education,Net Banking,Pune,MH,India,iOS,Premium,Approved,No,19,Low,Location Mismatch,10,4,RuPay,MID1540,INR,Unknown
TXN115024,CUST5045,2026-04-02 02:41:00,1318.08,Food & Dining,Debit Card,Thane,MH,India,Windows,New,Declined,No,20,Low,Unusual Time,12,1,Amex,MID4753,INR,New IP
TXN129717,CUST1727,2026-08-23 19:35:00,1811.87,Food & Dining,Wallet,Nagpur,MH,India,Windows,Premium,Approved,No,12,Low,,2,5,amex ,MID5865,INR,New IP
TXN138052,CUST6046,2026-03-27 16:13:25,1055.25,electronics,CREDIT CARD,Noida,UP,India,Android,regular, Pending ,No ,49,Critical,Unusual Time; Velocity Alert; Failed Authentication,3,5,amex ,MID1413,INR,Trusted
TXN131187,CUST8148,2026-01-12 00:30:00,1061.66,Utilities,Net Banking,Jaipur,RJ,India,Windows,New,Approved,No,23,Low,Unusual Time,7,4,Mastercard,MID5131,USD,trusted
TXN139286,CUST1506,2026-06-03 19:48:41,1868.64,electronics,NET BANKING, MUMBAI ,MH,India,WINDOWS,NEW,pending,No ,63,Critical,,10,7,Mastercard,MID2502,INR,Trusted
TXN122080,CUST9310,2026-09-14 09:52:00,2560.51,Grocery,Credit Card,Thane,MH,India,MacOS,New,Pending,No,10,Low,Location Mismatch,9,2, Mastercard ,MID7483,INR,VPN Detected
TXN118309,CUST9049,2026-06-12 18:28:00,895.17,jewellery,Wallet,Delhi,DL,India,Android,Regular,Approved,No,12,Low,,6,4,Visa,MID7621,INR,New IP
TXN132008,CUST4453,2026-07-22 07:47:00,2658.71,Food & Dining,UPI,Noida,UP,India,Android,New,Approved,No,4,Low,,8,2,RuPay,MID5542,INR,New IP
TXN128471,CUST6575,06-06-2026 05:14 AM,757.38,Grocery,Credit Card,Nashik,MH,India,,Regular,Approved,No,1,Low,,0,2, Mastercard ,MID8625,INR, VPN Detected
TXN104524,CUST5048,2026-08-16 03:53:00,10269.75,Fuel,Wallet,Noida,UP,India,iOS,Regular,Approved,No,33,Medium,Unusual Time,2,3,visa,MID4740,INR,trusted
TXN100508,CUST2455,2026-06-27 18:02:00,3815.35,Fuel,Wallet,Mumbai,MH,India,Android,Regular,Approved,No,1,Low,,11,4,Visa,MID2711,inr,Trusted
TXN129659,CUST7670,07/07/2026 16:10,4330.18,Gaming,Net Banking, kolkata,WB,India,Windows,Regular,Approved,No,13,Low,,10,5,Visa,MID9642,INR, VPN Detected
TXN137996,CUST4134,2026-09-02 04:22:14,1553.96,Food  &  Dining,DEBIT CARD,Indore,MP,India,MACOS,REGULAR,Blocked,No ,5,Medium,Unusual Time,11,0,Amex,MID5914,inr,Trusted
TXN114615,CUST9870,2026-04-17 20:37:00,3479.44,Healthcare,Credit Card,Chennai,TN,India,iOS,Regular,Approved,No,21,Low,,6,3,visa,MID4570,INR ,NEW IP
TXN142009,CUST4698,2026-02-11 18:26:21,2499.34,Clothing,UPI,Jaipur,RJ,India,iOS, New ,Blocked,No ,49,Medium,New Device; Failed Authentication,1,4,visa,MID6268,,New IP
TXN134149,CUST4273,2026-04-12 03:50:00,3912.01,Clothing,UPI,Jaipur,RJ,India,MacOS,Regular,Approved,No,120,Low,Unusual Time,7,4, Mastercard ,MID8871,INR, VPN Detected
TXN110560,CUST3485,2026-04-15 12:50:00,700.79,Online Services,Debit Card,Nagpur,MH,India,,Regular,Approved,No,15,Low,,0,5,Visa,MID7133,INR,New IP
TXN105370,CUST7054,2026-01-10 15:04:00,322.17,Gaming,Wallet,Delhi,DL,India,Android,New,Approved,No,1,Low,,11,1,Mastercard,MID2498,INR, VPN Detected
TXN112054,CUST4123,2026-04-12 22:01:00,1793.37,Education,Debit Card,Chennai,TN,India,Windows,Regular,Approved,No,10,Low,,5,1,RUPAY,MID5226,,trusted
TXN110728,CUST8758,2026-04-07 12:43:00,424.37,Online Services,Net Banking,Gurugram,HR,India,Windows,New,Approved,No,1,Low,,4,2,visa,MID8807,INR,trusted
TXN138572,CUST1010,2026-07-08 21:51:27,2446.42,Food & Dining,upi, THANE ,MH,India,windows,PREMIUM,Declined, yes ,80,Medium,Unusual Time; Location Mismatch,14,0,Mastercard,MID4290,INR,NEW IP
TXN117328,CUST6470,2026-07-08 03:53:00,1996.74,Utilities,Net Banking,Pune,MH,India,MacOS,New,Declined,No,50,Medium,Unusual Time; New Device; Location Mismatch,2,1,RuPay,MID2814,INR,NEW IP
TXN135872,CUST9222,2026-07-02 13:13:50,292.89,HEALTHCARE, UPI ,Bengaluru,KA,India,ios,REGULAR, Blocked ,No ,34,Low,,7,5,Amex,MID4046,INR,Trusted
TXN134711,CUST9229,2026-09-03 12:10:00,11410.16,Gaming,Debit Card,Jaipur,RJ,India,MacOS,Regular,Approved,No,9,Low,,8,3,visa,MID3160,INR,New IP
TXN121651,CUST8674,2026-02-28 20:23:00,573.67,Jewellery,Debit Card,Chennai,TN,India,Windows,Regular,Declined,No,1,Low,,11,2,RUPAY,MID8009,INR,NEW IP
TXN105284,CUST1354,2026-01-22 05:11:00,1212.92,Education,Credit Card,Bengaluru,KA,India,MacOS,Regular,Approved,No,25,Low,Velocity Alert,9,5,amex ,MID5356,INR,NEW IP
TXN133520,CUST6305,2026-07-26 00:35:00,1482.3,Fuel,Credit Card,,WB,India,Android,Regular,Declined,Yes,53,Medium,Unusual Time,1,0,visa,MID8169,INR,NEW IP
TXN112580,CUST9453,2026-04-11 12:13:00,1710.49,Education,Net Banking,Mumbai,MH,India,Windows,Premium,Approved,No,5,Low,,9,4,RUPAY,MID6888,INR,NEW IP
TXN136065,CUST4805,2026-05-18 17:15:22,1317.15,Jewellery, UPI ,Chennai,TN,India, iOS ,PREMIUM, Blocked ,No ,21,High,Velocity Alert; Failed Authentication,6,2,Mastercard,MID8158,INR,trusted
TXN129110,CUST7064,2026-06-16 01:53:00,5565.23,Grocery,Wallet,Mumbai,MH,India,iOS,New,Approved,No,43,Medium,Unusual Time; New Device,10,3,,MID7826,INR,Blacklisted
TXN112221,CUST5195,2026-05-20 11:47:00,2106.3,Jewellery,Wallet,Bengaluru,KA,India,MacOS,Premium,Pending,No,19,Low,Failed Authentication,12,3,RUPAY,MID9530,INR,Trusted
TXN139852,CUST4047,2026-10-27 11:06:49,780.61,fuel,Debit Card,Kolkata,WB,India,ios, Premium , Pending ,No ,64,Low,Location Mismatch,6,4,Mastercard,MID3100,INR,Unknown
TXN109555,CUST6668,2026-09-24 22:29:00,358.1,Travel,UPI,Mumbai,MH,India,iOS,Regular,Blocked,Yes,40,Medium,Failed Authentication,5,1, Mastercard ,MID1788,INR ,trusted
TXN116149,CUST3202,2026-07-24 17:17:00,5446.55,Online Services,UPI,Jaipur,RJ,India,iOS,New,Approved,No,1,Low,,5,5,RUPAY,MID1946,INR,NEW IP
TXN108354,CUST8197,2026-04-12 09:28:00,4055.32,Education,Wallet,Hyderabad,TS,India,MacOS,New,Approved,No,13,Low,,2,5,Visa,MID8879,INR,NEW IP
TXN112403,CUST9510,2026-04-10 01:06:00,1261.47,Healthcare,Wallet,Kochi,KL,India,Android,Regular,Approved,No,53,Medium,Unusual Time; Velocity Alert,4,3,Mastercard,MID4021,INR,Unknown
TXN117736,CUST2208,2026-05-04 21:29:00,2712.02,Education,UPI,Jaipur,RJ,India,Android,New,Approved,No,3,Low,,12,5,RuPay,MID7244,,Blacklisted
TXN131596,CUST4258,2026-09-10 16:41:00,5851.35,Utilities,Wallet,Jaipur,RJ,India,iOS,Regular,Approved,No,2,Low,,7,4,Amex,MID6195,INR,trusted
TXN126148,CUST1864,2026-04-22 20:33:00,3298.52,Travel,UPI,Pune,MH,India,MacOS,New,Approved,No,9,Low,,4,6,RuPay,MID1704,INR,Trusted
TXN139006,CUST5120,2026-02-17 15:36:41,422.55,ELECTRONICS,,Calcutta,WB,India,Android,NEW, Declined ,No,87,Low,Unusual Time; Velocity Alert; Failed Authentication,9,7,Amex,MID8846,INR,Unknown
TXN124528,CUST1328,2026-08-28 23:34:00,2902.96,Travel,Credit Card,Surat,GJ,India,Windows,Premium,Approved,No,10,Low,,12,2,Mastercard,MID7601,INR,VPN Detected
TXN107060,CUST9162,2026-01-22 03:38:00,4641.45,Grocery,Wallet,Delhi,DL,India,MacOS,Regular,Approved,No,34,Medium,Unusual Time,0,6,RuPay,MID5608,INR,Trusted
TXN120820,CUST2258,2026-07-17 19:19:00,1189.43,Fuel,Debit Card,Jaipur,RJ,India,Android,Premium,Approved,No,18,Low,,8,4,Visa,MID8298,INR,Blacklisted
TXN123053,CUST6294,2026-07-16 11:50:00,1840.74,Utilities,Credit Card,Chennai,TN,India,Android,Premium,Approved,No,18,Low,,1,6,amex ,MID1363,INR,Unknown
TXN107633,CUST5222,2026-08-31 04:47:00,3665.74,Jewellery,Debit Card,Noida,UP,India,iOS,,Approved,No,27,Low,Unusual Time,4,0,RuPay,MID3699,INR,Trusted
TXN114492,CUST4328,2026-03-18 23:21:00,2541.34,Gaming,Debit Card,Lucknow,UP,India,,New,Approved,No,7,Low,,12,2,RuPay,MID7760,INR,Trusted
TXN133671,CUST9037,2026-04-16 23:39:00,225.26,,Net Banking,Indore,MP,India,iOS,New,Approved,No,7,Low,,2,0,amex ,MID4666,INR,Trusted
TXN113756,CUST4717,2026-02-08 14:01:00,2740.0,Clothing,Net Banking,Nagpur,MH,India,Android,Regular,Approved,No,11,Low,,5,2,Mastercard,MID1981,INR ,trusted
TXN142152,CUST4165,2026-09-12 08:58:57,559.08,grocery,wallet,Poona,MH,India,ios,NEW,approved,No ,55,Critical,New Device; Location Mismatch; Failed Authentication,10,5,amex ,MID5142,INR, VPN Detected
TXN114088,CUST2150,08-25-2026 08:06 PM,220.53,Gaming,Debit Card,Delhi,DL,India,windows,New,Blocked,Yes,28,Low,,2,4, Mastercard ,MID9107,INR,Trusted
TXN123371,CUST7558,2026-09-14 08:30:00,910.14,Fuel,,Delhi,DL,India,MacOS,New,Approved,No,30,Low,Velocity Alert,5,1,amex ,MID5463,INR,Trusted
